"","logFC","logCPM","LR","PValue","FDR"
"227791_at",-1.92608871148404,5.08405352787189,181.978187255469,1.79272852624214e-41,1.15287499614548e-40
"1565804_at",-2.24189666842133,4.77715338395915,181.936940225074,1.83028999285462e-41,1.1768917483162e-40
"218418_s_at",-3.06662268201204,6.2690026498398,181.902573556524,1.86218624717968e-41,1.19726050169977e-40
"224252_s_at",-1.49361521698615,5.68540262368785,181.89786181322,1.86660240699103e-41,1.19995869020852e-40
"224151_s_at",-2.61996019944368,5.74403468064446,181.866928995198,1.89585593545546e-41,1.2186212470142e-40
"222760_at",-1.94344923374004,5.56206689186577,181.846226529544,1.91569017170804e-41,1.2312255805588e-40
"222282_at",-1.89667884627774,5.11943523801946,181.84195948046,1.91980399004162e-41,1.23372453168225e-40
"212695_at",-1.80372914107616,5.24329455669185,181.785727268886,1.97484948285095e-41,1.26894929456899e-40
"223294_at",-2.37539000181379,6.01742743280057,181.737191735672,2.02362819199656e-41,1.30013949938204e-40
"209270_at",-1.89955801445968,5.29637731895594,181.629371596016,2.13634334522757e-41,1.37239539889927e-40
"230207_s_at",-1.75321885226079,5.29996274530502,181.596524252347,2.17191395323596e-41,1.39508218272059e-40
"213437_at",-1.77509987152865,5.27805004368219,181.531229291461,2.24439085370468e-41,1.44146681459301e-40
"235552_at",-1.76578978778291,5.27332811091238,181.513631478716,2.26433475410862e-41,1.45410503501162e-40
"221873_at",-1.69209055492718,5.38443027553855,181.482823200396,2.29967799234547e-41,1.47662823524943e-40
"218224_at",-2.28579884500313,5.89006389527487,181.398062303237,2.39978855076905e-41,1.54072849945159e-40
"239923_at",-2.0876888220277,4.91116066772963,181.365449232057,2.43945853288092e-41,1.56601379928689e-40
"227809_at",-1.81135587290152,5.2187688270551,181.333295292768,2.47921200980608e-41,1.5913467555312e-40
"226137_at",-2.18049990850959,5.66126340207765,181.241441427918,2.59638039964016e-41,1.66635870818554e-40
"204062_s_at",-1.94116629161051,5.06077894269716,181.219260148218,2.62549513176961e-41,1.68484678790497e-40
"224284_x_at",-2.02399339000424,5.58149270107457,181.180993893165,2.67649227333904e-41,1.71737137712489e-40
"237347_at",-1.95338579150659,5.05023945340397,181.157923792266,2.70771503891891e-41,1.73720159296986e-40
"213533_at",-1.69862636564566,5.37387975387453,181.157685246269,2.70803977926309e-41,1.73720608859802e-40
"200914_x_at",-3.04654722792611,6.3760985242154,181.142022442065,2.72944751583086e-41,1.75073372745252e-40
"228456_s_at",-1.6100168701111,5.49210615705387,181.135929389977,2.73782107943483e-41,1.75589873921524e-40
"225664_at",-4.27308082112772,6.61872853985496,181.09748146647,2.79125506739963e-41,1.78995860673322e-40
"205490_x_at",-3.54166348511132,6.20135043410438,181.088711509451,2.80358869063192e-41,1.79765699144248e-40
"203501_at",-2.52356957655808,5.770057805267,181.050158113877,2.85845790428127e-41,1.83262413129196e-40
"220746_s_at",-1.69812255400318,5.36820075547296,181.049383084759,2.85957186772155e-41,1.83312336578351e-40
"221430_s_at",-1.98700815803682,5.18808522964246,180.979620336222,2.96164221854883e-41,1.89833280538285e-40
"227490_at",-1.79110268965632,5.25039642409889,180.936768680177,3.0261369566452e-41,1.93944482598261e-40
"53071_s_at",-1.61565871864697,5.48718517417559,180.853363705044,3.15572232183858e-41,2.02225876636808e-40
"203685_at",-2.45619621234863,5.52859675443638,180.820232142674,3.20872549462428e-41,2.05598343394565e-40
"206491_s_at",-2.33727699225581,5.95738108693356,180.81414151057,3.21856559464127e-41,2.06204679970719e-40
"213063_at",-1.95238195925192,5.49674424933499,180.715801102366,3.38168829093813e-41,2.16630119867653e-40
"203104_at",-2.94851166968294,5.48640185856971,180.639885144851,3.51324770142962e-41,2.25031417614415e-40
"225442_at",-3.5579710888016,6.52872863025407,180.631080712844,3.52883294148977e-41,2.26003210818734e-40
"217023_x_at",-3.17666855115418,6.03123989151851,180.581549120587,3.61780919792327e-41,2.31674534898635e-40
"209895_at",-1.60168034203991,5.50113077281501,180.575022035484,3.62970025008442e-41,2.32408784604012e-40
"219802_at",-2.27631269739225,5.58207413567726,180.511572230924,3.7473495212257e-41,2.39913741303296e-40
"223107_s_at",-1.58871781179505,5.52108824969494,180.450400162716,3.86438470001031e-41,2.47377629637119e-40
"228185_at",-1.91399519479947,5.08753482811427,180.40528081022,3.95304367555072e-41,2.53023487427693e-40
"210502_s_at",-1.69157560772141,5.57768044755752,180.362566807273,4.03884982297492e-41,2.58485443136081e-40
"209074_s_at",-2.55668758248846,5.18104790663965,180.232248690609,4.31232200835024e-41,2.75955297058228e-40
"1557830_at",-2.1765317947224,4.82650394727865,180.204253929192,4.37344364781233e-41,2.79833857746213e-40
"234984_at",-2.04920719457852,5.60879094125368,180.174883577039,4.43850013956168e-41,2.83963251966458e-40
"226748_at",-1.77979149660764,5.63858171304903,180.172410582068,4.44402189714848e-41,2.84283254038368e-40
"223095_at",-1.95370308854714,5.74440842541279,180.11955674539,4.56369147255395e-41,2.91904341672774e-40
"234726_s_at",-1.71831835422227,5.33369158941903,180.063158891187,4.69494146614489e-41,3.00264270278947e-40
"222578_s_at",-1.62593287434196,5.46335622340375,180.012225300997,4.81671597830163e-41,3.08016311244025e-40
"214433_s_at",-2.61658578358742,5.52963687300308,179.997109949725,4.85345863362246e-41,3.103296114996e-40
"226651_at",-1.73878488420724,5.3143377201102,179.955706272427,4.95554519489886e-41,3.16819964372188e-40
"203043_at",-2.70954648157173,5.93104180367046,179.832800439592,5.27141072646362e-41,3.36974607119606e-40
"57739_at",-1.79369533698071,5.44527782405785,179.801406272662,5.3552717520472e-41,3.42295397525346e-40
"201607_at",-1.62179939356463,5.47038412498443,179.77147454677,5.43646837394471e-41,3.47444662005175e-40
"203450_at",-1.6668086541203,5.39903606885954,179.688084761736,5.66923405131343e-41,3.62278368110755e-40
"219025_at",-3.18093869410135,6.17946434727671,179.661912957164,5.7443224378155e-41,3.67033807745194e-40
"227539_at",-1.65567301036192,5.40982567917054,179.6423017814,5.80123915628388e-41,3.70627191948845e-40
"213485_s_at",-1.70137074209796,5.39235898247507,179.622859731945,5.85822172035883e-41,3.7422394270431e-40
"212070_at",-2.80450792863667,6.33750950410054,179.387446184254,6.59427263403295e-41,4.21193757319803e-40
"236194_at",-1.73215985147875,5.30651854761743,179.366969079915,6.66251140100602e-41,4.25502640871399e-40
"202852_s_at",-1.61683319210732,5.46805100421482,179.342599634562,6.74464207176307e-41,4.30697623538479e-40
"201329_s_at",-3.35890295184364,6.09810475679798,179.326661522892,6.79890406898401e-41,4.34111970070887e-40
"227840_at",-1.74061887213249,5.3080470326657,179.301200252643,6.88649531937117e-41,4.396533530904e-40
"228007_at",-1.68381405542191,5.36880338575369,179.248120253791,7.0727454385691e-41,4.51491368188868e-40
"236123_at",-2.84411783819741,5.24299119020485,179.201455582968,7.24064168628393e-41,4.62155129812718e-40
"235766_x_at",-1.54595356278385,5.5885247418495,179.161050516103,7.3892326329738e-41,4.71584328478864e-40
"212832_s_at",-1.58109824091317,5.52051590287812,179.149912903893,7.43072508692368e-41,4.74177047301065e-40
"221963_x_at",-1.71495516586761,5.33579192348522,179.120381461259,7.54187403274767e-41,4.81213633726781e-40
"214058_at",-2.77601962537504,5.50685360690249,179.088331560898,7.664384025766e-41,4.88973391608817e-40
"209717_at",-2.59684747473662,6.00081622409657,178.982276493404,8.08414427047354e-41,5.15693137309696e-40
"227443_at",-2.05172895148504,5.07254472911177,178.937311311558,8.26898277538868e-41,5.27422577279954e-40
"225024_at",-1.63230774041509,5.44596352567284,178.933318643791,8.28559834847959e-41,5.28420727520263e-40
"227605_at",-1.83681120699828,5.16820121941027,178.893580059472,8.45280220550158e-41,5.39021414259154e-40
"224661_at",-1.6088170541746,5.48292828776367,178.890660164353,8.46522019936958e-41,5.39750337493332e-40
"225975_at",-3.70725280474248,5.95872551153441,178.850718604009,8.6369304071943e-41,5.50634526601385e-40
"209964_s_at",-1.744513837551,5.31935554981642,178.84880415314,8.64524762160336e-41,5.51100517326762e-40
"226795_at",-2.29966762711085,5.71828494610507,178.812293263048,8.80540888303386e-41,5.6124473149904e-40
"223544_at",-3.12731565701764,5.81202544452915,178.799005707563,8.86443060745948e-41,5.64940836301255e-40
"212432_at",-1.54178630191547,5.58762854039855,178.796497460781,8.87561624872526e-41,5.65587783681881e-40
"200712_s_at",-1.53305175205112,5.59118056828837,178.763874019924,9.02239423917695e-41,5.74874029864817e-40
"201771_at",-1.53040137847988,5.60475599314413,178.734191720965,9.15804757270681e-41,5.83449371985254e-40
"223433_at",-1.60481609933191,5.48987766552809,178.659938757773,9.50639746953582e-41,6.0557180664904e-40
"229018_at",-1.76831897088699,5.25428774220691,178.574623360621,9.92303585224411e-41,6.32038659391247e-40
"203446_s_at",-1.69311843354005,5.36732974759497,178.540534624984,1.00945703604931e-40,6.42889498497335e-40
"221485_at",-1.52953636743,5.59596683092391,178.535328770576,1.01210259647077e-40,6.44499294922427e-40
"222143_s_at",-1.62415292279564,5.46287464647481,178.502517572149,1.02893721697964e-40,6.55143150557377e-40
"225398_at",-1.623649563161,5.45741510073792,178.391003327741,1.08827362881704e-40,6.92843044429105e-40
"227853_at",-1.64430719516589,5.43314099543502,178.348866878248,1.11157470734178e-40,7.07595146395527e-40
"212126_at",-1.88455522717917,5.46336293076826,178.295719262636,1.14167772363209e-40,7.26673219319959e-40
"219121_s_at",-3.06405269518762,6.10276713106865,178.284726821361,1.14800491523926e-40,7.30615396818841e-40
"224763_at",-2.40373287297954,5.648092077703,178.254330447869,1.16568405863058e-40,7.41780445828989e-40
"1559201_a_at",-1.96055621538843,5.02141771098676,178.208892334005,1.19262078263211e-40,7.58833251372171e-40
"210826_x_at",-1.65427279133371,5.41229695100511,178.178209899965,1.21116123005073e-40,7.70540379951403e-40
"218220_at",-1.59646300698879,5.49893788115995,178.105699126886,1.25613089266659e-40,7.99057086172729e-40
"209201_x_at",-1.97302772647335,5.00426741794913,178.079379166912,1.27286382623726e-40,8.09607139361589e-40
"212577_at",-1.64288086583572,5.41744169279348,178.041285558927,1.29747743696141e-40,8.25166672861059e-40
"217950_at",-1.57399030658366,5.52494145742194,177.962016245233,1.35023254524646e-40,8.58617869403935e-40
"228746_s_at",-1.61507347788555,5.46818660989114,177.846654163652,1.4308641359796e-40,9.09785982494299e-40
"208881_x_at",-3.1610290448394,6.48021849570932,177.82465201201,1.44678060052905e-40,9.19799178301465e-40
"230192_at",-2.02024798527259,5.16985466635353,177.786421692982,1.47485886634053e-40,9.37541082631888e-40
"210707_x_at",-1.62461736000858,5.45118798063112,177.707091098785,1.53487402859393e-40,9.75578208711615e-40
"234032_at",-2.7255786110246,5.58001911289375,177.680135866012,1.55581721049229e-40,9.88774915537211e-40
"214626_s_at",-1.56983233318047,5.52701595937206,177.650309738224,1.57932419132582e-40,1.00359774710297e-39
"202599_s_at",-2.5108403702702,5.94311533882818,177.595486285178,1.6234627852716e-40,1.03152617995032e-39
"211454_x_at",-2.76174622424785,6.07693681746274,177.590625026191,1.62743565107253e-40,1.0339303302625e-39
"218499_at",-1.67790794793205,5.38023504680022,177.530100287397,1.67772127984703e-40,1.06575358400879e-39
"214756_x_at",-1.59754227161605,5.49588277805947,177.481304144356,1.71939159756296e-40,1.09209730014817e-39
"227960_s_at",-1.74763590713356,5.6995473282926,177.381266683915,1.80808459347848e-40,1.14829858460258e-39
"216242_x_at",-1.57213138391418,5.538438969358,177.334511905299,1.85109212291987e-40,1.1754757470458e-39
"222001_x_at",-1.5749137362176,5.52167696767718,177.32910614287,1.85613015316319e-40,1.17853810386944e-39
"219083_at",-1.95281315675977,5.77392352077576,177.296762085876,1.88656174775765e-40,1.19772136041163e-39
"1569129_s_at",-2.07121055419263,5.31287878714969,177.284689847872,1.89804760786329e-40,1.20487348148062e-39
"224008_s_at",-2.07809789085392,4.88686058193898,177.250867911924,1.93060051411366e-40,1.22539567110709e-39
"219093_at",-3.41923196606959,5.87783429386211,177.226070938792,1.95482128318244e-40,1.2406251150087e-39
"212935_at",-2.01402670334451,5.46918048415605,177.225082233882,1.95579328836495e-40,1.2410979345561e-39
"222742_s_at",-1.59611699970468,5.48062739132516,177.167348683401,2.01339787542945e-40,1.27750410629111e-39
"210317_s_at",-1.5806617139656,5.52250745850405,177.145445233517,2.03569370050473e-40,1.29150096397188e-39
"222138_s_at",-1.68603415343176,5.53075985904242,177.116693638123,2.06533555759787e-40,1.31015456098925e-39
"205545_x_at",-2.43805799950858,6.17166917545197,177.110815837428,2.07144829527516e-40,1.31387976269338e-39
"227656_at",-1.73211013278631,5.29369396802237,177.065026855496,2.11969111124505e-40,1.34432329784623e-39
"203487_s_at",-1.74490400178087,5.27320608488183,177.062673677767,2.12220053099212e-40,1.34575868745064e-39
"209192_x_at",-1.63621558373012,5.43595871945451,177.062429599542,2.12246098507991e-40,1.34576776480626e-39
"223192_at",-1.69536999030968,5.346609307896,177.054376693137,2.13107213225621e-40,1.35107106715107e-39
"222077_s_at",-1.50576580219552,5.63075786532756,177.026753134118,2.1608769581104e-40,1.36980808909781e-39
"AFFX-r2-Ec-bioB-3_at",-2.81776897133243,5.56051864658639,176.982522448976,2.209470843918e-40,1.40045001612818e-39
"224939_at",-2.58627644622663,6.13235222283506,176.976874875875,2.2157536995153e-40,1.40426954353772e-39
"221559_s_at",-1.62472854392119,5.43545802770604,176.837785028515,2.37625645502077e-40,1.50581619933079e-39
"218607_s_at",-1.62158690593524,5.45417832467464,176.825420363481,2.39107544283204e-40,1.51503128794579e-39
"212345_s_at",-2.52709751463851,6.10339685941946,176.806913732962,2.41342840953976e-40,1.52901736143206e-39
"1570143_at",-2.46867976844602,5.42521551197259,176.732639915209,2.50526118849669e-40,1.58701373515301e-39
"202607_at",-1.72650102537745,5.2979110898359,176.6964366872,2.55128184290767e-40,1.61597931836164e-39
"228853_at",-1.68999134040348,5.34875312627736,176.672124119884,2.58266095325255e-40,1.63566532629541e-39
"215425_at",-2.17939218787648,4.78972073550827,176.653951841029,2.60636687499811e-40,1.65048771010565e-39
"218043_s_at",-2.00970995272529,5.42255783728699,176.539401419313,2.76089034124828e-40,1.74813757275912e-39
"217889_s_at",-1.69698247308841,5.34144295758144,176.410011159184,2.94647900756119e-40,1.86543237307096e-39
"209497_s_at",-1.78308911354988,5.22333917534244,176.383787200703,2.98558704465707e-40,1.88997304233675e-39
"208795_s_at",-1.53654769041046,5.58575694815837,176.381144993593,2.98955606554325e-40,1.89226647237297e-39
"227995_at",-2.70242796844235,4.97666442181338,176.376892835861,2.99595457379313e-40,1.89609695939506e-39
"227921_at",-1.78255658360343,5.21694446365779,176.279000400876,3.14710708210296e-40,1.99152870039328e-39
"217485_x_at",-1.58972097793556,5.49561022668268,176.177910373632,3.31120544797816e-40,2.0951297056846e-39
"224645_at",-2.38101228620327,5.56953580903261,176.147397613011,3.36239774679168e-40,2.12727489939638e-39
"1557804_at",-2.05769269542535,4.90327057680774,176.125925390535,3.39889617969522e-40,2.15011742016471e-39
"218682_s_at",-1.61222018753532,5.45679990008241,176.11817739008,3.41216326679352e-40,2.15826037265081e-39
"243904_at",-1.9519638540352,5.02266525454124,176.075991953788,3.48531230068714e-40,2.20427356900022e-39
"218336_at",-2.04764813975132,5.96823918694627,176.072689005895,3.49110534119434e-40,2.2076819862341e-39
"203173_s_at",-1.58557944541036,5.49983424175554,175.901524562507,3.80486894145811e-40,2.40581946772548e-39
"212875_s_at",-2.72286191823136,5.95358882783957,175.888942742901,3.82901590489287e-40,2.42080763876061e-39
"222481_at",-1.64208805301532,5.40886700643589,175.809134915978,3.9857924502551e-40,2.51963466548385e-39
"225288_at",-1.85110937905117,5.13687165027887,175.803585830807,3.99692893711829e-40,2.52638253915541e-39
"226840_at",-1.7855946987957,5.21963567826714,175.788726964746,4.02690273156158e-40,2.54503417926401e-39
"212046_x_at",-1.60767202488517,5.45901531879846,175.787075123339,4.0302487338383e-40,2.54685447899456e-39
"225659_at",-1.76216528676719,5.23893969685692,175.775413694556,4.05394958542087e-40,2.56153580934804e-39
"220605_s_at",-1.60758816834006,5.45810587390866,175.769038914286,4.06696465118431e-40,2.56946258728336e-39
"229744_at",-1.67495897000343,5.36465357253426,175.71872997816,4.17115489355678e-40,2.63498433050511e-39
"215754_at",-1.8896493303709,5.09233692750139,175.706448753109,4.19699218744808e-40,2.65099985962019e-39
"242143_at",-2.86052724995723,5.63422591406686,175.701328805808,4.20781076884394e-40,2.6575263230512e-39
